UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13069 - 'Slickline sheaves or floor blocks'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13070 - 'Slickline pulling tool accessories'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13071 - 'Slickline pulling tools'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13072 - 'Slickline running tools'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13073 - 'Slickline units'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13074 - 'Slickline wire'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13075 - 'Slickline sonic tools'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13076 - 'Slickline spacer bars'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13077 - 'Slickline swages'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13078 - 'Slickline tension devices'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13079 - 'Slickline tubing plugs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13080 - 'Slickline ultrasonic tools'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13081 - 'Wireline grabs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13082 - 'Wireline jars'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13083 - 'Wireline scrapers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13084 - 'Wireline spear'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13085 - 'Wireline stems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13086 - 'Wireline valves'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13087 - 'Wireline preventers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13088 - 'Wireline jar accelerators'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13089 - 'Test dart'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13090 - 'Slickline running tool parts and accessories'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13091 - 'Wireline broach'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13092 - 'Standing valve'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13093 - 'Wireline bell guide'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13094 - 'Wire finder'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13095 - 'Wireline tool string'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13096 - 'Slickline centralizer parts and accessories'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13097 - 'Magnetic decentralizer'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13098 - 'Wireline pulling tool'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13099 - 'Wireline mandrel'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13100 - 'Wireline setting tool'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13101 - 'Wireline crossover'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13102 - 'Slickline centralizer'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13103 - 'Wireline swivel joint'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13033 - 'Slickline equipment',13104 - 'Slickline kickover tool parts and accessories'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13106 - 'Cable thumpers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13107 - 'Oilfield production evaporators'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13108 - 'Hipot testers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13109 - 'Oilfield lapping machines'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13110 - 'Motor end lifts'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13111 - 'Oil dielectric testers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13112 - 'Oil vacuum filling units'
